,Unnamed: 0,objid,x,y,ra,dec,flux_z,original_image
28546,28546,J033246.47-274938.9,671.545,1407.749,53.193654599999995,-27.827475099999997,0.00348086,h_s_sect23_v2.0_drz_img.fits
28550,28550,J033246.48-274840.9,664.7289999999999,3342.986,53.1936818,-27.8113334,0.00214613,h_s_sect23_v2.0_drz_img.fits
28551,28551,J033246.48-274744.3,663.581,5227.523,53.193681000000005,-27.7956667,0.00247786,h_s_sect23_v2.0_drz_img.fits
28555,28555,J033246.49-274727.2,661.6489999999999,5797.826,53.1936779,-27.7908834,0.0131762,h_s_sect23_v2.0_drz_img.fits
28556,28556,J033246.49-274954.8,663.534,879.372,53.19369520000001,-27.831875099999998,0.00500689,h_s_sect23_v2.0_drz_img.fits
28557,28557,J033246.49-274842.3,659.298,3295.0640000000003,53.1937292,-27.81175,0.00484734,h_s_sect23_v2.0_drz_img.fits
28558,28558,J033246.50-274716.3,655.6060000000001,6162.241999999999,53.1937324,-27.7878583,0.006616400000000001,h_s_sect23_v2.0_drz_img.fits
28564,28564,J033246.51-274917.0,654.881,2138.784,53.19377320000001,-27.821375,0.0179166,h_s_sect23_v2.0_drz_img.fits
28565,28565,J033246.51-274746.5,651.001,5153.670999999999,53.1937944,-27.7962667,0.0038196,h_s_sect23_v2.0_drz_img.fits
28566,28566,J033246.51-274616.6,649.115,8150.415,53.193778,-27.771291700000003,0.010825399999999999,h_s_sect23_v2.0_drz_img.fits
28570,28570,J033246.52-274849.7,648.992,3049.9320000000002,53.193853000000004,-27.8137666,0.00378876,h_s_sect23_v2.0_drz_img.fits
28572,28572,J033246.52-274846.4,648.758,3159.9120000000003,53.1938335,-27.812866600000003,0.0429006,h_s_sect23_v2.0_drz_img.fits
28575,28575,J033246.52-274950.9,647.212,1008.1619999999999,53.1938453,-27.830816600000002,0.00996014,h_s_sect23_v2.0_drz_img.fits
28576,28576,J033246.52-274618.0,642.97,8103.464,53.19383489999999,-27.7716917,0.00294597,h_s_sect23_v2.0_drz_img.fits
28578,28578,J033246.53-274735.9,643.0319999999999,5509.654,53.19386779999999,-27.793291600000003,0.0315023,h_s_sect23_v2.0_drz_img.fits
28583,28583,J033246.53-275010.9,643.738,342.55699999999996,53.193886600000006,-27.8363582,0.00287114,h_s_sect23_v2.0_drz_img.fits
28584,28584,J033246.54-274958.4,642.188,756.951,53.1939032,-27.8328999,0.00391576,h_s_sect23_v2.0_drz_img.fits
28588,28588,J033246.55-274708.9,634.77,6409.661999999999,53.19394770000001,-27.7857999,0.025184599999999998,h_s_sect23_v2.0_drz_img.fits
28589,28589,J033246.55-274829.3,635.4159999999999,3727.472,53.1939529,-27.808141600000003,0.00350595,h_s_sect23_v2.0_drz_img.fits
28597,28597,J033246.57-274932.3,627.054,1628.67,53.19403979999999,-27.8256332,0.00439057,h_s_sect23_v2.0_drz_img.fits
28610,28610,J033246.60-274953.2,613.597,933.008,53.1941755,-27.8314332,0.00334807,h_s_sect23_v2.0_drz_img.fits
28616,28616,J033246.62-274905.6,605.746,2518.506,53.194232799999995,-27.8182164,0.00356508,h_s_sect23_v2.0_drz_img.fits
28623,28623,J033246.63-274856.7,600.681,2813.968,53.19427829999999,-27.8157747,0.0110523,h_s_sect23_v2.0_drz_img.fits
28628,28628,J033246.64-274632.7,594.521,7614.7519999999995,53.1943179,-27.7757664,0.00408224,h_s_sect23_v2.0_drz_img.fits
28640,28640,J033246.66-274909.5,588.023,2389.087,53.194403099999995,-27.819299600000004,0.00732361,h_s_sect23_v2.0_drz_img.fits
28642,28642,J033246.66-274913.2,585.387,2266.0029999999997,53.19443199999999,-27.820324600000003,0.00345548,h_s_sect23_v2.0_drz_img.fits
28644,28644,J033246.67-275020.3,584.565,28.285999999999998,53.194453700000004,-27.838974699999998,0.00352885,h_s_sect23_v2.0_drz_img.fits
28649,28649,J033246.68-275002.1,578.092,634.622,53.194535200000004,-27.833949600000004,0.00619345,h_s_sect23_v2.0_drz_img.fits
28651,28651,J033246.69-274617.9,569.4119999999999,8108.053000000001,53.1945223,-27.7716413,0.0032340000000000003,h_s_sect23_v2.0_drz_img.fits
28655,28655,J033246.70-274800.8,567.498,4678.455,53.194578899999996,-27.800224600000004,0.00465529,h_s_sect23_v2.0_drz_img.fits
28656,28656,J033246.70-274644.6,565.984,7219.762,53.1945837,-27.7790412,0.00423672,h_s_sect23_v2.0_drz_img.fits
28667,28667,J033246.73-274626.1,553.564,7833.963000000001,53.1947122,-27.773932799999997,0.00282444,h_s_sect23_v2.0_drz_img.fits
28668,28668,J033246.73-274843.2,555.8240000000001,3266.322,53.194699699999994,-27.8119828,0.00216845,h_s_sect23_v2.0_drz_img.fits
28670,28670,J033246.73-274713.3,553.317,6262.018,53.1947115,-27.787024600000006,0.00966813,h_s_sect23_v2.0_drz_img.fits
28672,28672,J033246.74-274841.1,552.377,3334.365,53.194737100000005,-27.8114162,0.00251453,h_s_sect23_v2.0_drz_img.fits
28674,28674,J033246.74-274900.5,550.69,2689.192,53.194759499999996,-27.8167995,0.00414108,h_s_sect23_v2.0_drz_img.fits
28675,28675,J033246.75-275012.7,548.9780000000001,281.468,53.194782200000006,-27.836857799999997,0.00433678,h_s_sect23_v2.0_drz_img.fits
28680,28680,J033246.75-274624.1,541.654,7902.616999999999,53.19480600000001,-27.7733412,0.00850633,h_s_sect23_v2.0_drz_img.fits
28681,28681,J033246.75-274825.3,543.818,3861.553,53.1948095,-27.8070245,0.00800814,h_s_sect23_v2.0_drz_img.fits
28688,28688,J033246.78-274729.5,533.049,5721.597,53.194902899999995,-27.7915244,0.00342451,h_s_sect23_v2.0_drz_img.fits
28690,28690,J033246.78-274719.5,530.8380000000001,6054.64,53.1948916,-27.7887327,0.0031794,h_s_sect23_v2.0_drz_img.fits
28694,28694,J033246.79-275010.2,531.778,364.85400000000004,53.194941899999996,-27.836166100000003,0.00356224,h_s_sect23_v2.0_drz_img.fits
28695,28695,J033246.79-274713.4,526.188,6259.6630000000005,53.194956499999996,-27.787041100000003,0.00536994,h_s_sect23_v2.0_drz_img.fits
28710,28710,J033246.84-274850.3,508.19699999999995,3029.511,53.195153399999995,-27.813965999999997,0.01316,h_s_sect23_v2.0_drz_img.fits
28712,28712,J033246.84-274855.5,506.657,2855.12,53.1951637,-27.8154076,0.00507245,h_s_sect23_v2.0_drz_img.fits
28728,28728,J033246.86-274922.3,500.01599999999996,1961.266,53.19523470000001,-27.8228659,0.00317604,h_s_sect23_v2.0_drz_img.fits
28729,28729,J033246.86-274713.8,497.405,6245.483,53.1952297,-27.7871576,0.00457372,h_s_sect23_v2.0_drz_img.fits
28730,28730,J033246.86-274814.4,498.131,4226.337,53.195250300000005,-27.8039826,0.00376971,h_s_sect23_v2.0_drz_img.fits
28734,28734,J033246.86-274706.8,493.92199999999997,6477.73,53.1952566,-27.7852326,0.00442631,h_s_sect23_v2.0_drz_img.fits
28740,28740,J033246.87-274835.0,491.94300000000004,3537.208,53.1953201,-27.809732500000003,0.00325823,h_s_sect23_v2.0_drz_img.fits
28743,28743,J033246.88-274653.9,488.75,6908.156,53.195320200000005,-27.7816409,0.00518285,h_s_sect23_v2.0_drz_img.fits
28753,28753,J033246.89-274645.4,482.184,7191.14,53.195384600000004,-27.7792826,0.00746701,h_s_sect23_v2.0_drz_img.fits
28757,28757,J033246.90-274911.8,479.608,2313.0570000000002,53.195421100000004,-27.8199325,0.00380391,h_s_sect23_v2.0_drz_img.fits
28758,28758,J033246.90-274806.5,478.069,4486.644,53.1954279,-27.8018242,0.00410822,h_s_sect23_v2.0_drz_img.fits
28766,28766,J033246.92-275018.2,473.76300000000003,97.945,53.195499399999996,-27.8383907,0.00430864,h_s_sect23_v2.0_drz_img.fits
28773,28773,J033246.93-274701.5,465.839,6654.805,53.19552879999999,-27.783757399999995,0.00365842,h_s_sect23_v2.0_drz_img.fits
28775,28775,J033246.93-274938.9,467.329,1409.721,53.1955486,-27.827457399999997,0.00317633,h_s_sect23_v2.0_drz_img.fits
28777,28777,J033246.94-274903.6,464.267,2584.462,53.1955609,-27.8176907,0.00966654,h_s_sect23_v2.0_drz_img.fits
28778,28778,J033246.94-275004.4,463.87800000000004,556.627,53.195581700000005,-27.834574,0.0157995,h_s_sect23_v2.0_drz_img.fits
28780,28780,J033246.94-274742.3,460.48199999999997,5296.424,53.1955929,-27.795074,0.00340718,h_s_sect23_v2.0_drz_img.fits
28784,28784,J033246.95-274834.7,457.26,3549.098,53.1956309,-27.809632399999998,0.031111200000000002,h_s_sect23_v2.0_drz_img.fits
28786,28786,J033246.96-274716.0,453.417,6172.221,53.195710399999996,-27.787724,0.11386199999999999,h_s_sect23_v2.0_drz_img.fits
28787,28787,J033246.96-274623.1,451.55300000000005,7934.2390000000005,53.19563470000001,-27.773099,0.00386027,h_s_sect23_v2.0_drz_img.fits
28789,28789,J033246.96-274815.8,452.32599999999996,4179.459,53.1956745,-27.804374,0.0038580999999999997,h_s_sect23_v2.0_drz_img.fits
28790,28790,J033246.96-274730.5,450.083,5688.791,53.195684899999996,-27.791807399999996,0.00513256,h_s_sect23_v2.0_drz_img.fits
28791,28791,J033246.96-274906.5,451.673,2486.84,53.1956934,-27.818482399999997,0.00465984,h_s_sect23_v2.0_drz_img.fits
28795,28795,J033246.98-274825.9,445.56199999999995,3842.385,53.1957329,-27.807182300000004,0.017794099999999997,h_s_sect23_v2.0_drz_img.fits
28796,28796,J033246.98-274657.8,443.436,6779.174,53.1957353,-27.782707300000002,0.0204862,h_s_sect23_v2.0_drz_img.fits
28801,28801,J033246.98-274646.9,441.531,7139.9580000000005,53.19577090000001,-27.7797407,0.00386469,h_s_sect23_v2.0_drz_img.fits
28803,28803,J033246.98-274840.2,442.767,3363.9120000000003,53.195763899999996,-27.811173999999998,0.00242246,h_s_sect23_v2.0_drz_img.fits
28807,28807,J033246.99-274731.2,439.463,5663.829000000001,53.195798100000005,-27.7920239,0.00339934,h_s_sect23_v2.0_drz_img.fits
28808,28808,J033246.99-274938.6,441.05400000000003,1418.838,53.195784200000006,-27.8274239,0.00402722,h_s_sect23_v2.0_drz_img.fits
28816,28816,J033247.01-274738.1,431.07300000000004,5436.227,53.195865299999994,-27.793907300000004,0.00365405,h_s_sect23_v2.0_drz_img.fits
28821,28821,J033247.02-274648.7,425.22900000000004,7083.116999999999,53.19591260000001,-27.780182300000003,0.00610064,h_s_sect23_v2.0_drz_img.fits
28822,28822,J033247.02-275005.1,428.167,536.443,53.19591170000001,-27.834740500000002,0.00289435,h_s_sect23_v2.0_drz_img.fits
28824,28824,J033247.02-274757.2,425.24800000000005,4798.224,53.19592539999999,-27.7992239,0.003998699999999999,h_s_sect23_v2.0_drz_img.fits
28826,28826,J033247.02-274621.7,422.79,7982.297,53.1959358,-27.7726906,0.00546047,h_s_sect23_v2.0_drz_img.fits
28830,28830,J033247.03-274711.1,421.92900000000003,6336.088000000001,53.195935600000006,-27.7864156,0.00700521,h_s_sect23_v2.0_drz_img.fits
28831,28831,J033247.03-274929.3,424.314,1726.825,53.195942599999995,-27.8248239,0.0105435,h_s_sect23_v2.0_drz_img.fits
28832,28832,J033247.03-274815.1,421.401,4200.484,53.195966500000004,-27.804207199999997,0.00304803,h_s_sect23_v2.0_drz_img.fits
28836,28836,J033247.04-274950.0,420.116,1039.444,53.195984200000005,-27.8305405,0.00439288,h_s_sect23_v2.0_drz_img.fits
28840,28840,J033247.04-274916.3,416.923,2162.145,53.196015599999996,-27.821190500000004,0.00336563,h_s_sect23_v2.0_drz_img.fits
28845,28845,J033247.06-274621.4,405.542,7992.355,53.196105200000005,-27.7725988,0.00347896,h_s_sect23_v2.0_drz_img.fits
28850,28850,J033247.07-274939.8,406.026,1378.6870000000001,53.1961802,-27.8277321,0.00375283,h_s_sect23_v2.0_drz_img.fits
28852,28852,J033247.07-274640.1,401.529,7368.118,53.196127600000004,-27.7778071,0.00443142,h_s_sect23_v2.0_drz_img.fits
28864,28864,J033247.11-274635.2,382.5,7529.898,53.19631510000001,-27.7764571,0.00351127,h_s_sect23_v2.0_drz_img.fits
28870,28870,J033247.12-274735.5,379.44699999999995,5520.858,53.1963547,-27.793207000000002,0.00689245,h_s_sect23_v2.0_drz_img.fits
28872,28872,J033247.13-274644.4,375.631,7225.161999999999,53.19638270000001,-27.7789903,0.00913731,h_s_sect23_v2.0_drz_img.fits
28874,28874,J033247.13-274842.8,376.908,3276.7470000000003,53.1963956,-27.811898600000003,0.003105,h_s_sect23_v2.0_drz_img.fits
28875,28875,J033247.13-274725.7,375.288,5848.433000000001,53.1963905,-27.790465299999997,0.00295162,h_s_sect23_v2.0_drz_img.fits
28877,28877,J033247.14-274759.2,375.06,4731.513,53.1963968,-27.7997736,0.00552403,h_s_sect23_v2.0_drz_img.fits
28878,28878,J033247.14-274655.5,373.366,6853.526,53.19639420000001,-27.782082,0.0044301,h_s_sect23_v2.0_drz_img.fits
28885,28885,J033247.15-274731.3,365.968,5660.253000000001,53.19647629999999,-27.792048600000005,0.00542432,h_s_sect23_v2.0_drz_img.fits
28889,28889,J033247.16-274801.8,363.80400000000003,4645.737,53.196510399999994,-27.8004985,0.00626788,h_s_sect23_v2.0_drz_img.fits
28893,28893,J033247.17-274730.6,358.042,5684.601,53.1965422,-27.791848499999997,0.00329459,h_s_sect23_v2.0_drz_img.fits
28895,28895,J033247.17-274710.7,356.55199999999996,6348.486,53.1965572,-27.786298499999997,0.0048219,h_s_sect23_v2.0_drz_img.fits
28899,28899,J033247.18-274720.9,355.10900000000004,6007.2390000000005,53.1965874,-27.789148600000004,0.00428932,h_s_sect23_v2.0_drz_img.fits
28905,28905,J033247.18-274719.6,352.43199999999996,6050.922,53.196606,-27.788781800000002,0.0029728000000000003,h_s_sect23_v2.0_drz_img.fits
28907,28907,J033247.19-274649.6,350.278,7052.215,53.1966475,-27.7804485,0.00380466,h_s_sect23_v2.0_drz_img.fits
28909,28909,J033247.19-274932.7,350.858,1616.013,53.196612300000005,-27.8257235,0.00562903,h_s_sect23_v2.0_drz_img.fits
28913,28913,J033247.20-274943.1,347.616,1267.4360000000001,53.1966708,-27.8286484,0.00559949,h_s_sect23_v2.0_drz_img.fits
28914,28914,J033247.20-274757.3,345.19300000000004,4795.215,53.196679,-27.799256800000002,0.00400455,h_s_sect23_v2.0_drz_img.fits
28916,28916,J033247.20-274619.9,342.375,8040.95,53.1967078,-27.772206800000003,0.00603867,h_s_sect23_v2.0_drz_img.fits
28919,28919,J033247.21-274620.5,340.96,8022.321999999999,53.19665129999999,-27.7723734,0.00561857,h_s_sect23_v2.0_drz_img.fits
28920,28920,J033247.21-274838.6,343.418,3417.61,53.1967057,-27.810723499999998,0.832404,h_s_sect23_v2.0_drz_img.fits
28921,28921,J033247.21-274922.9,344.202,1941.5379999999998,53.196704700000005,-27.823031800000003,0.00506568,h_s_sect23_v2.0_drz_img.fits
28924,28924,J033247.21-274859.7,341.501,2714.535,53.196728500000006,-27.8165902,0.00518372,h_s_sect23_v2.0_drz_img.fits
28927,28927,J033247.22-274705.1,336.037,6534.504,53.196763399999995,-27.7847235,0.00298334,h_s_sect23_v2.0_drz_img.fits
28929,28929,J033247.22-274747.0,336.531,5137.226,53.19676189999999,-27.796406800000003,0.0028289,h_s_sect23_v2.0_drz_img.fits
28931,28931,J033247.23-274956.5,335.50800000000004,822.44,53.196776899999996,-27.832315100000002,0.00450704,h_s_sect23_v2.0_drz_img.fits
28932,28932,J033247.23-274836.0,333.86199999999997,3505.6440000000002,53.196799399999996,-27.8099901,0.00480649,h_s_sect23_v2.0_drz_img.fits
28934,28934,J033247.23-274943.5,334.67900000000003,1254.61,53.196793400000004,-27.828756800000004,0.00313293,h_s_sect23_v2.0_drz_img.fits
28937,28937,J033247.24-275007.5,331.499,455.059,53.1968356,-27.835415100000002,0.00261576,h_s_sect23_v2.0_drz_img.fits
28940,28940,J033247.24-274751.1,327.658,5001.212,53.1968475,-27.7975318,0.00398909,h_s_sect23_v2.0_drz_img.fits
28941,28941,J033247.24-274835.4,328.24199999999996,3525.567,53.196846400000005,-27.8098234,0.00336253,h_s_sect23_v2.0_drz_img.fits
28949,28949,J033247.25-274746.8,323.643,5146.3640000000005,53.1968655,-27.7963151,0.00396574,h_s_sect23_v2.0_drz_img.fits
28950,28950,J033247.25-274718.5,322.797,6086.96,53.196879,-27.788481800000003,0.00378541,h_s_sect23_v2.0_drz_img.fits
28952,28952,J033247.25-274757.9,322.699,4773.206,53.1968865,-27.7994317,0.004852899999999999,h_s_sect23_v2.0_drz_img.fits
28959,28959,J033247.27-274620.4,314.502,8024.335999999999,53.196943299999994,-27.772340000000003,0.00297343,h_s_sect23_v2.0_drz_img.fits
28963,28963,J033247.28-274650.2,309.171,7033.021,53.1970054,-27.7805984,0.0243063,h_s_sect23_v2.0_drz_img.fits
28966,28966,J033247.29-274829.4,308.024,3725.9709999999995,53.197033700000006,-27.808156699999998,0.00308485,h_s_sect23_v2.0_drz_img.fits
28970,28970,J033247.29-274908.6,306.04,2417.6620000000003,53.19706,-27.8190566,0.00443099,h_s_sect23_v2.0_drz_img.fits
28971,28971,J033247.30-274940.3,304.683,1363.007,53.197075399999996,-27.8278483,0.00310142,h_s_sect23_v2.0_drz_img.fits
28972,28972,J033247.30-274834.5,302.682,3555.782,53.197100600000006,-27.8095733,0.00187545,h_s_sect23_v2.0_drz_img.fits
28973,28973,J033247.30-274818.4,301.32,4091.1940000000004,53.1970976,-27.805114899999996,0.00380488,h_s_sect23_v2.0_drz_img.fits
28977,28977,J033247.31-274840.9,299.097,3341.013,53.197120700000006,-27.811364899999997,0.00266024,h_s_sect23_v2.0_drz_img.fits
28980,28980,J033247.31-274944.5,299.156,1221.973,53.1971328,-27.8290233,0.00440103,h_s_sect23_v2.0_drz_img.fits
28984,28984,J033247.32-275017.7,297.155,114.10799999999999,53.1971485,-27.838264799999997,0.00647339,h_s_sect23_v2.0_drz_img.fits
28986,28986,J033247.33-274807.4,290.785,4458.181,53.1971897,-27.8020565,0.00336544,h_s_sect23_v2.0_drz_img.fits
28992,28992,J033247.34-274627.1,284.736,7801.566,53.197227100000006,-27.774189899999996,0.0669265,h_s_sect23_v2.0_drz_img.fits
28994,28994,J033247.34-275003.4,287.7,593.058,53.19724010000001,-27.834264899999997,0.00270724,h_s_sect23_v2.0_drz_img.fits
28995,28995,J033247.35-274718.7,280.84,6081.023,53.19725579999999,-27.7885648,0.00555822,h_s_sect23_v2.0_drz_img.fits
28997,28997,J033247.35-275003.7,280.587,580.395,53.1973061,-27.834373100000004,0.00300278,h_s_sect23_v2.0_drz_img.fits
29000,29000,J033247.36-274619.3,271.965,8062.588000000001,53.197338699999996,-27.772006400000002,0.00291302,h_s_sect23_v2.0_drz_img.fits
29009,29009,J033247.38-274726.1,264.782,5834.479,53.197436200000006,-27.790581500000002,0.0044802,h_s_sect23_v2.0_drz_img.fits
29010,29010,J033247.39-274826.9,264.95,3808.098,53.197438299999995,-27.8074815,0.00634757,h_s_sect23_v2.0_drz_img.fits
29013,29013,J033247.39-275009.7,263.619,382.425,53.1974674,-27.836022999999997,0.00371427,h_s_sect23_v2.0_drz_img.fits
29014,29014,J033247.40-274850.6,261.074,3019.368,53.1974806,-27.814048100000004,0.00284801,h_s_sect23_v2.0_drz_img.fits
29016,29016,J033247.40-274952.0,260.676,971.957,53.19749229999999,-27.831106300000002,0.00277105,h_s_sect23_v2.0_drz_img.fits
29018,29018,J033247.40-274945.8,259.164,1179.006,53.1975571,-27.8294064,0.00576598,h_s_sect23_v2.0_drz_img.fits
29024,29024,J033247.41-274912.9,254.06799999999998,2275.4539999999997,53.1975413,-27.820256300000004,0.00354483,h_s_sect23_v2.0_drz_img.fits
29028,29028,J033247.42-274831.0,251.007,3669.917,53.19756160000001,-27.808622999999997,0.00385721,h_s_sect23_v2.0_drz_img.fits
29029,29029,J033247.42-274711.0,247.75799999999998,6337.294,53.197584,-27.7863814,0.00965477,h_s_sect23_v2.0_drz_img.fits
29032,29032,J033247.43-274657.3,243.303,6793.21,53.197618999999996,-27.7825979,0.0035554000000000002,h_s_sect23_v2.0_drz_img.fits
29038,29038,J033247.44-274716.9,239.215,6139.98,53.1976699,-27.7880396,0.00253813,h_s_sect23_v2.0_drz_img.fits
29042,29042,J033247.45-274841.1,236.66299999999998,3334.442,53.1977238,-27.8114063,0.00278763,h_s_sect23_v2.0_drz_img.fits
29047,29047,J033247.46-274749.2,230.706,5064.116,53.197751399999994,-27.797006300000003,0.00340781,h_s_sect23_v2.0_drz_img.fits
29049,29049,J033247.46-274937.9,232.72099999999998,1442.596,53.19778170000001,-27.8271896,0.0041889,h_s_sect23_v2.0_drz_img.fits
29051,29051,J033247.46-274850.5,230.97799999999998,3022.212,53.1977632,-27.814022899999998,0.00514821,h_s_sect23_v2.0_drz_img.fits
29052,29052,J033247.47-274744.7,228.49400000000003,5215.667,53.197778899999996,-27.7957479,0.00451033,h_s_sect23_v2.0_drz_img.fits
29059,29059,J033247.48-274803.8,221.39700000000002,4578.177,53.197839,-27.801056199999998,0.00418476,h_s_sect23_v2.0_drz_img.fits
29066,29066,J033247.49-274631.4,214.8,7657.758000000001,53.1978872,-27.7753978,0.00381698,h_s_sect23_v2.0_drz_img.fits
29067,29067,J033247.49-274906.9,217.864,2474.901,53.197888799999994,-27.818581199999997,0.00367889,h_s_sect23_v2.0_drz_img.fits
29068,29068,J033247.49-274757.0,216.21900000000002,4805.058,53.1979037,-27.7991728,0.00353327,h_s_sect23_v2.0_drz_img.fits
29073,29073,J033247.51-274836.1,210.016,3502.45,53.197958299999996,-27.810014399999996,0.00480201,h_s_sect23_v2.0_drz_img.fits
29074,29074,J033247.51-274648.3,207.412,7096.089,53.19796579999999,-27.7800645,0.00670659,h_s_sect23_v2.0_drz_img.fits
29076,29076,J033247.51-274638.8,206.498,7412.445,53.1979828,-27.7774312,0.004986399999999999,h_s_sect23_v2.0_drz_img.fits
29078,29078,J033247.52-274748.2,202.6,5096.656,53.198005599999995,-27.7967311,0.0164011,h_s_sect23_v2.0_drz_img.fits
29081,29081,J033247.53-274902.4,201.05200000000002,2626.188,53.19804820000001,-27.8173228,0.00323486,h_s_sect23_v2.0_drz_img.fits
29085,29085,J033247.54-274755.4,196.636,4858.667,53.198082400000004,-27.798714399999998,0.00648938,h_s_sect23_v2.0_drz_img.fits
29086,29086,J033247.55-275012.6,195.47299999999998,283.219,53.1981277,-27.836814399999998,0.00337853,h_s_sect23_v2.0_drz_img.fits
