#CRTS ID	RA (J2000)	Dec (J2000)	UT Date	Mag	CSS images	SDSS	Others	Followed	Last	LC	FC	Classification
CSS120104:121139+463945	182.91407	46.66249	20120104.39	19.26	1201041460464123580	yes	12358	yes	2016-06-13	12358	yes	AGN SDSS mag 20,6
CSS160316:121148+502815	182.95048	50.47095	20160316.28	19.59	1603161490444134485	yes	13448	no	2016-05-30	13448	yes	SN SDSS mag 22,5
CSS081222:121150+155451	182.95889	15.91426	20081222.52	19.80	812221150644126230	yes	26230	yes	2016-07-11	26230	no	SN SDSS mag 22,5 gal
CSS110405:121218+181621	183.07316	18.27240	20110405.32	19.56	1104051180634123568	yes	12356	no	2016-07-11	12356	yes	AGN SDSS mag 20,3
CSS150322:121228+320954	183.11598	32.16512	20150322.26	17.78	1503221320564118022	yes	11802	no	2016-06-03	11802	yes	SN SDSS mag 20,2
CSS110226:121251+305325	183.21333	30.89026	20110226.34	19.78	1102261290584150627	yes	15062	yes	2016-06-03	15062	yes	AGN SDSS mag 21,3
CSS120329:121251+305324	183.21352	30.89010	20120329.28	20.26	1203291290584148947	yes	14894	no	2016-06-03	14894	yes	AGN SDSS mag 21,3
CSS120322:121251+305324	183.21368	30.89007	20120322.24	20.02	1203221290584150613	yes	15061	no	2016-06-03	15061	yes	AGN SDSS mag 21,3
CSS130108:121254+054411	183.22481	5.73630	20130108.42	19.54	1301081070654101988	yes	10198	yes	2016-06-15	10198	yes	SN? SDSS mag 22,4
CSS130406:121306+105256	183.27700	10.88221	20130406.30	19.68	1304061090654140277	yes	14027	no	2016-06-15	14027	yes	AGN SDSS mag 21,8
CSS160212:121335+213006	183.39602	21.50154	20160212.41	19.62	1602121210624125015	yes	12501	no	2016-04-29	12501	yes	Blazar SDSS mag 22,5
CSS120401:121337+462902	183.40567	46.48375	20120401.24	15.57	1204011460464119919	yes	11991	no	2016-06-13	11991	yes	SN 2012bh (PS1) SDSS mag 14,1
CSS140101:121339+105328	183.41129	10.89109	20140101.50	18.50	1401011090654141413	yes	14141	no	2016-06-15	14141	yes	AGN SDSS mag 20,0
CSS160530:121346+484419	183.44161	48.73870	20160530.32	18.10	1605301490444110548	yes	11054	no	2016-05-30	11054	yes	AGN SDSS mag 19,3
CSS110502:121422+335510	183.59233	33.91931	20110502.27	19.02	1105021350554101034	yes	10103	no	2016-06-16	10103	yes	SN 2011cx SDSS mag 21,9
CSS100315:121427-133523	183.61327	-13.58963	20100315.36	18.44	1003150120654108761	no	10876	yes	2016-06-06	10876	yes	AGN?
CSS110612:121430+175447	183.62359	17.91319	20110612.22	18.78	1106121180634112775	yes	11277	no	2016-07-11	11277	yes	SN SDSS mag 19,9
CSS160116:121437+421203	183.65268	42.20079	20160116.51	18.43	1601161400514136439	yes	13643	no	2016-06-13	13643	yes	SN SDSS mag 15,9
CSS160128:121441+414920	183.66935	41.82210	20160128.47	17.50	1601281400514126550	yes	12655	no	2016-06-13	12655	yes	HPM LP_216-79
CSS110226:121441+271505	183.67098	27.25142	20110226.34	19.73	1102261260604135564	yes	13556	yes	2016-06-14	13556	yes	AGN? SDSS mag 20,7
CSS100321:121444+433652	183.68216	43.61439	20100321.37	19.04	1003211430494120023	yes	12002	yes	2016-06-13	12002	yes	SN 2010cc SDSS mag 21,8
CSS111229:121455-042508	183.73093	-4.41877	20111229.54	19.43	1112290040664120037	no	12003	yes	2016-07-14	12003	yes	SN mag 21
CSS120328:121502+181552	183.75985	18.26448	20120328.30	19.50	1203281180634123135	yes	12313	no	2016-07-11	12313	yes	AGN SDSS mag 20,4
CSS140309:121509+350814	183.78687	35.13713	20140309.35	17.86	1403091350554118078	yes	11807	no	2016-06-16	11807	yes	Blazar SDSS mag 20,5
CSS150521:121514+254959	183.80928	25.83298	20150521.17	19.07	1505211260604105832	yes	10583	no	2016-06-14	10583	yes	SN? SDSS mag 20,8
CSS100215:121531+260608	183.87760	26.10210	20100215.35	19.52	1002151260604112544	yes	11254	yes	2016-06-14	11254	yes	SN SDSS mag 15,1 gal
CSS080330:121539+033613	183.91293	3.60357	20080330.30	18.80	803301040664110169	yes	10169	no	2016-06-01	10169	no	SN SDSS mag 20,6 gal
CSS160616:121543+624418	183.92984	62.73839	20160616.25	13.48	1606161630314107465	yes	10746	no	2016-06-16	10746	yes	HPM LHS_2536
CSS150510:121544+212153	183.93397	21.36485	20150510.26	12.75	1505101210624122098	yes	12209	no	2016-04-29	12209	yes	HPM Wolf_1439
CSS130317:121546+291814	183.93980	29.30377	20130317.25	19.80	1303171290584119068	yes	11906	yes	2016-06-03	11906	yes	SN? SDSS mag >22
CSS130516:121552+035339	183.96703	3.89406	20130516.20	18.47	1305161040664114824	yes	11482	no	2016-06-01	11482	yes	SN SDSS mag 20,3
CSS140101:121553+450551	183.97172	45.09759	20140101.40	19.59	1401011430494144727	yes	14472	no	2016-06-13	14472	yes	AGN? SDSS mag 21,5
CSS110630:121607-033431	184.03003	-3.57524	20110630.18	17.09	1106300040664124267	yes	12426	yes	2016-07-14	12426	yes	SN 2011cq mag 14,9
CSS071216:121630+102303	184.12345	10.38414	20071216.44	18.62	712161090654124876	yes	24876	no	2016-06-15	24876	no	SN SDSS mag 21,5
CSS090224:121637+453308	184.15435	45.55228	20090224.34	19.92	902241460474106479	yes	06479	yes	2016-06-13	06479	no	SN? SDSS mag 20,5
CSS080611:121642+410211	184.17305	41.03644	20080611.18	17.74	806111400514116392	yes	16392	yes	2016-06-13	16392	no	SN 2008di SDSS mag 17,5
CSS140620:121643-032601	184.17988	-3.43359	20140620.18	18.91	1406200040664127923	yes	12792	no	2016-07-14	12792	yes	SN CGCG_13-118 SDSS mag 14
CSS130223:121651+412010	184.21438	41.33624	20130223.29	18.36	1302231400514120418	yes	12041	no	2016-06-13	12041	yes	AGN
CSS100115:121710+253959	184.29369	25.66630	20100115.44	18.33	1001151260604105083	yes	10508	no	2016-06-14	10508	yes	SN 2010R SDSS mag 20,3 gal
CSS130509:121714+121504	184.30848	12.25101	20130509.16	18.88	1305091120654118444	yes	11844	yes	2016-06-15	11844	yes	SN SDSS mag 20,9
CSS120330:121724-135621	184.34835	-13.93905	20120330.31	19.19	1203300120654103092	no	10309	yes	2016-06-06	10309	yes	Blazar mag 21
CSS090518:121730+411329	184.37642	41.22475	20090518.24	19.66	905181400514125205	yes	25205	yes	2016-06-13	25205	no	SN (p60) no SDSS mag >22,5
CSS100404:121731+113020	184.37779	11.50559	20100404.22	20.04	1004041120654104491	yes	10449	yes	2016-06-15	10449	yes	AGN? SDSS mag 21,7
CSS110226:121737+255207	184.40291	25.86859	20110226.34	20.07	1102261260604109602	yes	10960	no	2016-06-14	10960	yes	SN SDSS mag 21,0
CSS100516:121759-002946	184.49468	-0.49611	20100516.20	15.58	1005160010664133006	yes	13300	yes	2016-07-14	13300	yes	Blazar PKS_1215-002
CSS110311:121808+055900	184.53210	5.98343	20110311.39	20.06	1103111070664105772	yes	10577	no	2016-06-01	10577	yes	Blazar SDSS mag 21,0
CSS110426:121815-181144	184.56317	-18.19568	20110426.24	19.47	1104260180644122337	no	12233	yes	2016-05-08	12233	yes	CV? PQ mag >21,5
CSS110506:121826+520604	184.60790	52.10121	20110506.22	14.54	1105061520424116895	yes	11689	no	2016-05-30	11689	yes	Mira
CSS110104:121834+065950	184.64314	6.99726	20110104.51	19.66	1101041070664219915	yes	21991	yes	2016-06-01	21991	yes	Blazar SDSS mag 22,1
CSS120430:121835-011955	184.64554	-1.33181	20120430.15	16.20	1204300010664124998	yes	12499	yes	2016-07-14	12499	yes	Blazar B1216-010 z=0,415
CSS160327:121847-152343	184.69433	-15.39531	20160327.30	18.62	1603270150644120769	no	12076	no	2016-06-06	12076	yes	HPM
CSS080506:121853+173421	184.71929	17.57257	20080506.23	18.60	805061180644108608	yes	08608	yes	2016-07-11	08608	no	SN? (P60) SDSS mag >22,5
CSS120322:121856+225707	184.73211	22.95199	20120322.28	19.79	1203221230614107477	yes	10747	no	2016-06-14	10747	yes	SN? SDSS mag 20,6
CSS130415:121905+422454	184.77034	42.41496	20130415.33	18.40	1304151430494101547	yes	10154	no	2016-06-13	10154	yes	SN 2013bp SDSS mag 20,8
CSS110302:121911+183052	184.79673	18.51439	20110302.34	19.64	1103021180644127479	yes	12747	yes	2016-07-11	12747	yes	SN SDSS mag 21,4
CSS110205:121912-112521	184.79989	-11.42263	20110205.50	18.14	1102050120654141302	no	14130	no	2016-06-06	14130	yes	AGN
CSS100315:121925-190024	184.85274	-19.00679	20100315.35	18.25	1003150180644112692	no	11269	yes	2016-05-08	11269	yes	AGN mag 19
CSS130301:121933+380226	184.88605	38.04054	20130301.50	17.54	1303011380534115603	yes	11560	no	2016-06-16	11560	yes	SN 2013av mag 21
CSS120101:121956+021332	184.98165	2.22550	20120101.50	20.17	1201011010664138113	yes	13811	yes	2016-07-14	13811	yes	SN? SDSS mag 21,3
CSS130316:122017+325556	185.07235	32.93223	20130316.29	19.55	1303161320574130573	yes	13057	yes	2016-06-03	13057	yes	AGN/SN SDSS mag 21,4
CSS130205:122017+325556	185.07238	32.93221	20130205.32	20.06	1302051320574131490	yes	13149	yes	2016-06-03	13149	yes	SN? SDSS mag 21,4
CSS140323:122018+131415	185.07534	13.23746	20140323.42	19.16	1403231120654127046	yes	12704	no	2016-06-15	12704	yes	AGN? SDSS mag 21,2
CSS120125:122038+321740	185.15925	32.29438	20120125.45	19.01	1201251320574121892	yes	12189	yes	2016-06-03	12189	yes	SN SDSS mag >22,5
CSS160227:122039+283816	185.16070	28.63784	20160227.48	17.92	1602271290594104414	yes	10441	no	2016-06-14	10441	yes	SN SDSS mag 16,1
CSS140401:122042+434559	185.17599	43.76637	20140401.33	20.09	1404011430494121503	yes	12150	no	2016-06-13	12150	yes	AGN SDSS mag 21,6
CSS140101:122042+434558	185.17617	43.76615	20140101.40	19.85	1401011430494124743	yes	12474	no	2016-06-13	12474	yes	AGN SDSS mag 21,6
CSS110524:122045+145617	185.18682	14.93806	20110524.17	19.61	1105241150644113130	yes	11313	no	2016-07-11	11313	yes	AGN SDSS mag 20,5
CSS130614:122046-093612	185.19071	-9.60324	20130614.17	19.21	1306140090664121096	no	12109	no	2016-06-06	12109	yes	SN mag 20,5
CSS090226:122051+345006	185.21447	34.83504	20090226.33	19.60	902261350554118325	yes	18325	yes	2016-06-16	18325	no	AGN SDSS mag 21,1
CSS080324:122100-102735	185.24905	-10.45976	20080324.34	16.79	803240090664110600	no	10600	no	2016-06-06	10600	no	CV CSS mag 19,7 VS-Net conf
CSS130402:122102-071609	185.25646	-7.26911	20130402.35	17.33	1304020070664116317	no	11631	no	2016-05-29	11631	yes	SN/CV mag 19,0
CSS071216:122109+125434	185.28649	12.90952	20071216.44	19.55	712161120654120793	yes	20793	no	2016-06-15	20793	no	SN SDSS mag 21,0 gal
CSS130323:122114+472952	185.30900	47.49789	20130323.25	17.95	1303231460474127979	yes	12797	no	2016-06-13	12797	yes	SN SDSS mag 22
CSS120330:122115+100835	185.31365	10.14304	20120330.35	18.78	1203301090664128814	yes	12881	no	2016-05-26	12881	yes	AGN SDSS mag 20,5
CSS130223:122115+100835	185.31373	10.14318	20130223.45	18.65	1302231090664121416	yes	12141	no	2016-05-26	12141	yes	AGN SDSS mag 20,5
CSS130109:122115+100835	185.31375	10.14313	20130109.46	18.59	1301091090664134262	yes	13426	yes	2016-05-26	13426	yes	AGN? SDSS mag 20,5
CSS141223:122121-002418	185.33836	-0.40492	20141223.46	18.53	1412230010664130729	yes	13072	no	2016-07-14	13072	yes	SN SDSS mag 20,8
CSS130412:122129+251606	185.36932	25.26845	20130412.26	16.83	1304121230614134803	yes	13480	no	2016-06-14	13480	yes	Flare SDSS mag 20,3
CSS140424:122130+181827	185.37374	18.30759	20140424.32	19.84	1404241180644119647	yes	11964	no	2016-07-11	11964	yes	SN SDSS mag 21,6
CSS130316:122131+315956	185.38001	31.99878	20130316.29	19.68	1303161320574115853	yes	11585	no	2016-06-03	11585	yes	SN SDSS mag 21,9
CSS160116:122132+285418	185.38173	28.90503	20160116.55	15.90	1601161290594108371	yes	10837	no	2016-06-14	10837	yes	HPM LHS_325
CSS120125:122132+313048	185.38248	31.51326	20120125.45	20.00	1201251320574108485	yes	10848	yes	2016-06-03	10848	yes	SN/AGN SDSS mag 21,7
CSS120329:122132+285419	185.38273	28.90530	20120329.28	15.92	1203291290594112656	yes	11265	no	2016-06-14	11265	yes	HPM LHS_325
CSS130415:122146+095146	185.44082	9.86266	20130415.22	19.72	1304151090664124031	yes	12403	yes	2016-05-26	12403	yes	Unknown SDSS mag >22
CSS141223:122149-035808	185.45471	-3.96902	20141223.48	17.41	1412230040664120721	no	12072	no	2016-07-14	12072	yes	Blazar mag 19,5
CSS081230:122202+042848	185.50720	4.47999	20081230.46	13.94	812301040664126099	yes	26099	no	2016-06-01	26099	no	SN 2008in (Itagaki) mag 11,4
CSS110504:122228+374940	185.61627	37.82764	20110504.23	19.34	1105041380544116798	yes	11679	no	2016-06-16	11679	yes	SN 2011da SDSS mag 21,0
CSS140326:122257+282955	185.73874	28.49857	20140326.27	17.65	1403261290594104427	yes	10442	no	2016-06-14	10442	yes	SN (spec) SDSS mag 15,4
CSS120315:122310+315500	185.79318	31.91672	20120315.44	19.15	1203151320574115085	yes	11508	no	2016-06-03	11508	yes	CV? SDSS mag 22,6
CSS100215:122311+233655	185.79476	23.61525	20100215.34	19.25	1002151230614117843	yes	11784	yes	2016-06-14	11784	yes	AGN SDSS mag 21,3
CSS130614:122321-094137	185.83871	-9.69357	20130614.17	15.89	1306140090664120159	no	12015	yes	2016-06-06	12015	yes	Flare mag 18,7
CSS100305:122321+295643	185.83920	29.94521	20100305.46	18.32	1003051290594119977	yes	11997	yes	2016-06-14	11997	yes	SN SDSS mag 20,5
CSS140409:122331+652201	185.87972	65.36683	20140409.22	16.69	1404091660294105776	yes	10577	no	2016-06-16	10577	yes	HPM LHS_2554
CSS160120:122348+060200	185.95097	6.03343	20160120.51	19.01	1601201070664105300	yes	10530	no	2016-06-01	10530	yes	SN SDSS mag >22
CSS130611:122349+120225	185.95276	12.04036	20130611.23	17.30	1306111120664110776	yes	11077	yes	2016-07-13	11077	yes	Blazar SDSS mag 20,2
CSS140330:122355-275743	185.97863	-27.96187	20140330.29	15.71	1403300260604104897	no	10489	no	2015-04-18	10489	yes	HPM LHS_325a
CSS120328:122417+185529	186.07093	18.92481	20120328.30	17.60	1203281180644135630	yes	13563	no	2016-07-11	13563	yes	SN 2012br SDSS mag 17,6
CSS150618:122426-044347	186.10673	-4.72962	20150618.21	14.30	1506180040674111242	no	11124	no	2016-07-14	11124	yes	HPM LHS_326
CSS121220:122426-044345	186.10750	-4.72919	20121220.53	14.16	1212200040674116039	no	11603	no	2016-07-14	11603	yes	HPM LHS_326
CSS121210:122426-044345	186.10753	-4.72920	20121210.53	14.16	1212100040674114384	no	11438	no	2016-07-14	11438	yes	HPM LHS_326
CSS100321:122448+320655	186.19932	32.11526	20100321.30	18.11	1003211320574117341	yes	11734	no	2016-06-03	11734	yes	SN 2010cb mag 21,2 gal
CSS090424:122451+243503	186.21315	24.58413	20090424.30	19.23	904241230624131185	yes	31185	yes	2016-07-11	31185	no	SN 2009fm SDSS mag 21,3 gal
CSS100215:122454+212246	186.22690	21.37956	20100215.38	14.78	1002151210634128202	yes	12820	yes	2016-07-11	12820	yes	Blazar 4C_21,35 z=0,434 mag 16,1
CSS150123:122500+401647	186.25020	40.27986	20150123.39	18.66	1501231400524112601	yes	11260	no	2016-06-13	11260	yes	SN SDSS mag 21,0
CSS080406:122515+064526	186.31264	6.75729	20080406.35	19.21	804061070664115771	yes	15771	no	2016-06-01	15771	no	SN SDSS mag >22,5
CSS080310:122516+125312	186.31629	12.88678	20080310.40	18.80	803101120664124851	yes	24851	no	2016-07-13	24851	no	lensing/nothing?
CSS160319:122531-155942	186.37968	-15.99491	20160319.34	13.48	1603190150654113493	no	11349	no	2016-06-06	11349	yes	HPM LP_795-15
CSS120528:122624-004253	186.60116	-0.71480	20120528.20	18.76	1205280010674125715	yes	12571	no	2016-07-14	12571	yes	SN SDSS mag 20,3
CSS160414:122625-113303	186.60596	-11.55091	20160414.23	13.91	1604140120664136865	no	13686	no	2016-06-06	13686	yes	CV (ASASSN) mag 21
CSS130109:122628+120538	186.61636	12.09385	20130109.44	19.48	1301091120664116217	yes	11621	no	2016-07-13	11621	yes	AGN mag 20,6
CSS110412:122628-080643	186.61751	-8.11198	20110412.25	20.00	1104120070664106957	no	10695	no	2016-05-29	10695	yes	AGN?
CSS130618:122629+311338	186.62183	31.22721	20130618.23	14.26	1306181320584102524	yes	10252	no	2016-06-03	10252	yes	SN 2013df (ISSP) mag 11,0
CSS150219:122635+351310	186.64471	35.21936	20150219.43	17.21	1502191350554117280	yes	11728	no	2016-06-16	11728	yes	HPM LHS_2559
CSS090128:122701-025842	186.75394	-2.97846	20090128.39	19.41	901280040674142882	yes	42882	no	2016-07-14	42882	no	Ast? no SDSS
CSS120202:122706+073001	186.77554	7.50031	20120202.46	19.28	1202021070664129118	yes	12911	no	2016-06-01	12911	yes	SN (PTF12vr) SDSS mag 22,0
CSS090327:122727+085702	186.86334	8.95053	20090327.31	19.25	903271090664106175	yes	06175	yes	2016-05-26	06175	no	SN SDSS mag 15,6 gal z=0,088
CSS080203:122728-113229	186.86686	-11.54137	20080203.47	19.77	802030120664136861	no	36861	no	2016-06-06	36861	no	Var? proper motion DSS1-PQ
CSS110701:122736+040950	186.90158	4.16375	20110701.18	19.63	1107011040674116917	yes	11691	no	2016-07-13	11691	yes	SN 2011ea SDSS mag 22,4
CSS110312:122741+513925	186.92036	51.65704	20110312.43	15.63	1103121520434112450	yes	11245	no	2016-06-13	11245	yes	CV J1227+5139
CSS150123:122742+394922	186.92663	39.82282	20150123.39	19.72	1501231400524105153	yes	10515	no	2016-06-13	10515	yes	SN SDSS mag 22,1
CSS090317:122752+262559	186.96562	26.43295	20090317.36	18.88	903171260614118293	yes	18293	yes	2016-07-11	18293	no	SN 2009bo SDSS mag 20,8 gal
CSS110302:122756+224846	186.98301	22.81271	20110302.34	19.66	1103021230624105270	yes	10527	no	2016-07-11	10527	yes	AGN SDSS mag 20,6
CSS110503:122757+622934	186.98654	62.49291	20110503.32	18.87	1105031630324106508	yes	10650	yes	2016-06-15	10650	yes	CV? SDSS mag 21,4
CSS150118:122814+334556	187.06013	33.76555	20150118.36	18.97	1501181320584134322	yes	13432	no	2016-06-03	13432	yes	SN SDSS mag 20,7
CSS160316:122912+533309	187.29965	53.55242	20160316.36	15.91	1603161520434141994	yes	14199	no	2016-06-13	14199	yes	HPM LHS_330
CSS130323:122912+533309	187.30122	53.55238	20130323.27	15.92	1303231520434129450	yes	12945	no	2016-06-13	12945	yes	HPM LHS_330
CSS150207:122912+533247	187.30153	53.54643	20150207.50	12.96	1502071520434133788	yes	13378	no	2016-06-13	13378	yes	HPM LHS_331
CSS110326:122937+323333	187.40624	32.55930	20110326.38	20.12	1103261320584123035	yes	12303	yes	2016-06-03	12303	yes	SN? SDSS mag >22
CSS130606:122945+295202	187.43741	29.86713	20130606.20	19.88	1306061290594125461	yes	12546	no	2016-06-14	12546	yes	AGN SDSS mag 20
CSS160216:122946-042146	187.44009	-4.36279	20160216.44	19.13	1602160040674118314	no	11831	no	2016-07-14	11831	yes	SN mag 20,5
CSS100217:122946+355830	187.44038	35.97487	20100217.46	19.69	1002171350564137559	yes	13755	no	2016-06-16	13755	yes	AGN SDSS mag 21,4
CSS100505:122952-080912	187.46511	-8.15321	20100505.22	17.77	1005050070674106140	no	10614	yes	2016-06-05	10614	yes	SN DSS mag 17,7
CSS100318:122954+470038	187.47307	47.01062	20100318.40	15.26	1003181460474129462	yes	12946	no	2016-06-13	12946	yes	SN SDSS mag 22,9
CSS120125:122958+100407	187.48964	10.06858	20120125.49	19.90	1201251090674127372	yes	12737	yes	2016-05-26	12737	yes	SN SDSS mag 21,0
CSS080415:122958+283538	187.49045	28.59392	20080415.16	19.03	804151290594104628	yes	04628	yes	2016-06-14	04628	no	SN SDSS mag >22,5 gal
CSS120411:123010+063535	187.54261	6.59315	20120411.27	19.24	1204111070674115324	yes	11532	yes	2016-07-13	11532	yes	AGN? SDSS mag 19,9
CSS130302:123014+251807	187.55869	25.30198	20130302.43	14.54	1303021230624130836	yes	13083	no	2016-07-11	13083	yes	Blazar FBQS_J123014 SDSS mag 14,7
CSS110325:123016-074559	187.56702	-7.76631	20110325.34	17.45	1103250070674112217	no	11221	no	2016-06-05	11221	yes	CV? mag 19,0
CSS091123:123030+120419	187.62519	12.07192	20091123.52	19.98	911231120664112574	yes	12574	no	2016-07-13	12574	yes	SN? SDSS mag 21,5
CSS130223:123031+214155	187.62994	21.69866	20130223.48	19.68	1302231210644123928	yes	12392	yes	2016-07-11	12392	yes	SN? SDSS mag 21,2
CSS080403:123041+413816	187.67002	41.63780	20080403.20	12.97	804031400524129090	yes	29090	no	2016-06-13	29090	no	SN 2008ax (Mostardi/Itagaki) NGC_4490 mag 9,35
CSS090518:123049+285701	187.70322	28.95040	20090518.19	19.62	905181290594110425	yes	10425	yes	2016-06-14	10425	no	SN (p60) SDSS mag 18,6 gal
CSS130314:123051+085217	187.71270	8.87136	20130314.35	19.82	1303141090674107279	yes	10727	no	2016-05-26	10727	yes	AGN SDSS mag 21,1
CSS130401:123051+085216	187.71281	8.87123	20130401.26	19.75	1304011090674106904	yes	10690	no	2016-05-26	10690	yes	AGN? SDSS mag 21,1
CSS110520:123125+290751	187.85384	29.13082	20110520.24	17.07	1105201290594110800	yes	11080	no	2016-06-14	11080	yes	SN 2011ca (Ciabattari) NGC_4495 mag 14,1
CSS110206:123132+230544	187.88374	23.09558	20110206.49	18.28	1102061230624108216	yes	10821	no	2016-07-11	10821	yes	SN (spec) SDSS mag >22
CSS160530:123133+495041	187.88669	49.84466	20160530.32	13.42	1605301490454126531	yes	12653	no	2016-05-30	12653	yes	HPM LHS_2571
CSS120129:123133+495040	187.88804	49.84451	20120129.51	13.48	1201291490454131189	yes	13118	no	2016-05-30	13118	yes	HPM LHS_2571
CSS150329:123133+102203	187.88916	10.36749	20150329.30	17.65	1503291090674127867	yes	12786	no	2016-05-26	12786	yes	SN (PS15tt) SDSS mag 20,1
CSS130404:123135+264113	187.89479	26.68697	20130404.28	19.03	1304041260614122389	yes	12238	no	2016-07-11	12238	yes	AGN? SDSS mag 19,8
CSS160311:123147-105358	187.94557	-10.89945	20160311.32	17.35	1603110090674106518	no	10651	no	2016-06-06	10651	yes	Unknown mag 22
CSS150511:123203+401524	188.01446	40.25676	20150511.27	19.70	1505111400524111380	yes	11138	no	2016-06-13	11138	yes	SN SDSS mag 21,8
CSS150324:123205+335812	188.02186	33.97011	20150324.21	19.42	1503241350564101636	yes	10163	no	2016-06-16	10163	yes	SN SDSS mag 21,4
